clave, nom, eta, value
theta,,001,-0.0294871722664
theta,,001,0.0185157120663
theta,,001,0.0451788993689
theta,,001,-0.061003248515
theta,,001,0.0424884131851
theta,,001,0.00812076192817
theta,,001,-0.120270394754
theta,,001,-0.0729414950867
theta,,001,0.069402326303
theta,,001,-0.0448146857592
theta,,001,-0.0203968258491
theta,,001,0.0920036932643
theta,,001,-0.115655900752
theta,,001,0.0160492178433
theta,,001,-0.0259680513786
theta,,001,-0.000873823256645
theta,,001,-0.0700387930343
theta,,001,-0.0454744058455
theta,,001,0.247344830368
theta,,001,-0.0895602027638
theta,,001,0.0127603690841
theta,,001,-0.0204106462658
theta,,001,0.00191093939914
theta,,001,0.0325753678804
theta,,001,0.0115056057051
theta,,001,-0.0261940774324
theta,,001,0.00801621356347
theta,,001,0.0338073196235
theta,,001,0.0524251897264
theta,,001,0.298279867026
theta,,001,0.00414528418299
theta,,001,0.0637443961987
theta,,001,-0.0462415548568
theta,,001,0.0204122075059
theta,,001,0.000653539085923
theta,,001,0.0184864452894
theta,,001,0.238766280107
theta,,001,0.046166185092
theta,,001,0.00903738332109
theta,,001,-0.0366478318771
theta,,001,0.0398975446713
theta,,001,0.0305174206539
theta,,001,0.000928777673607
theta,,001,-0.000920997498148
theta,,001,0.0135915652108
theta,,001,-0.0429833560778
theta,,001,-0.00582660809142
theta,,001,0.0425065042276
theta,,001,-0.00763598160492
theta,,001,-0.00632858572719
theta,,001,-0.0306999625031
theta,,001,-0.00589533138434
theta,,001,-0.0482502761259
theta,,001,0.0081526238959
theta,,001,0.00566180929244
theta,,001,-0.000471040383666
theta,,001,-0.030309494652
theta,,001,0.0281176795428
theta,,001,-0.0181558514126
theta,,001,0.00275627988392
theta,,001,0.0729414950867
theta,,001,-0.0184864452894
theta,,001,-0.018809349575
theta,,001,0.0261940774324
theta,,001,0.0556546770304
theta,,001,-0.000766850887072
theta,,001,-0.000684336979154
theta,,001,0.0283820197621
theta,,001,-0.00509500127516
theta,,001,-0.0374335270958
theta,,001,-0.000830293484237
theta,,001,0.0125917345533
theta,,001,-7.27761961136e-05
theta,,001,-0.0555567299849
theta,,001,0.0691459862173
theta,,001,0.0292630121354
theta,,001,0.00157788893711
theta,,001,-0.0136043844621
theta,,001,0.099913763274
theta,,001,0.0108608859408
theta,,001,0.0503149797247
theta,,001,2.56079069772e-05
theta,,001,-0.0489794541599
theta,,001,0.107414305882
theta,,001,-0.0395228972133
theta,,001,0.00298042545258
theta,,001,-0.0996541806794
theta,,001,-0.334834864917
theta,,001,-0.0597028371384
theta,,001,-0.0457315265298
theta,,002,0.0518969430443
theta,,002,0.0669112832617
theta,,002,0.0429465671315
theta,,002,-0.00787208053222
theta,,002,0.00158112530943
theta,,002,-0.323715426299
theta,,002,0.0272030021566
theta,,002,-0.00581095635656
theta,,002,0.0107915884438
theta,,002,0.0679138811551
theta,,002,-0.0516328317862
theta,,002,0.000904592860925
theta,,002,-0.0142714066798
theta,,002,0.0426935210099
theta,,002,-0.00484862752042
theta,,002,0.228112667421
theta,,002,-0.0443283894675
theta,,002,-0.00654769415064
theta,,002,0.0530728841297
theta,,002,0.00503178679106
theta,,002,-0.0246115562185
theta,,002,0.0861579191573
theta,,002,-0.000669188953111
theta,,002,-0.0359014093279
theta,,002,0.0282548305899
theta,,002,0.0390076980435
theta,,002,0.0118428117072
theta,,002,-0.00262296560874
theta,,002,0.0195244763417
theta,,002,-0.00121754659884
theta,,002,0.00770520461984
theta,,002,0.0280213480563
theta,,002,0.091686284247
theta,,002,-0.0203027292614
theta,,002,-0.000666111485743
theta,,002,-0.0135304882239
theta,,002,-0.0365634503417
theta,,002,0.0296759547238
theta,,002,0.00123995715337
theta,,002,-0.091338072955
theta,,002,-2.14224746666e-05
theta,,002,-0.0265718357793
theta,,002,0.0167586371599
theta,,002,-0.0290200768998
theta,,002,0.0623392591619
theta,,002,0.00279718055319
theta,,002,0.000427345003097
theta,,002,0.0112484606677
theta,,002,-0.0662759591035
theta,,002,-0.088207952023
theta,,002,-0.0414540569217
theta,,002,-0.0679138811551
theta,,002,-0.0502304828009
theta,,002,0.00757004912803
theta,,002,0.00407081572346
theta,,002,-0.0164038788201
theta,,002,0.0123962770194
theta,,002,0.0527392485498
theta,,002,0.101359683501
theta,,002,-0.000891563597592
theta,,002,-0.119056151305
theta,,002,0.0686203383
theta,,002,0.236284404283
theta,,002,0.0344592643318
theta,,002,0.0158162034829
theta,,002,-0.0210714985127
theta,,002,-0.00961839757451
theta,,002,-0.0667461274558
theta,,002,-8.75443045016e-05
theta,,002,-0.108870676299
theta,,002,-0.0557474842206
theta,,002,-0.0325435708339
theta,,002,0.00902719627927
theta,,002,-0.0611851015822
theta,,002,-0.034590607485
theta,,002,0.0135177525545
theta,,002,-0.0467214593227
theta,,002,0.0110217939393
theta,,002,0.0325435708339
theta,,002,0.00914361666251
theta,,002,0.0392895002526
theta,,002,0.287114519351
theta,,002,0.0210921318937
theta,,002,0.000985479241714
theta,,002,-0.0452220834756
theta,,002,3.06916273617e-05
theta,,002,-0.00501029567258
