clave, nom, eta, value
c,ANGOSTURA,001,112557.39
c,ANGOSTURA,002,112557.39
c,ANGOSTURA,003,112371.64089
c,ANGOSTURA,004,111912.361275
c,ANGOSTURA,005,111436.351681
c,ANGOSTURA,006,110916.429558
c,ANGOSTURA,007,110765.318511
c,ANGOSTURA,008,110262.295332
c,ANGOSTURA,009,109807.785778
c,ANGOSTURA,010,109883.243612
c,ANGOSTURA,011,109958.701445
c,ANGOSTURA,012,110034.159279
c,ANGOSTURA,013,110109.617113
c,ANGOSTURA,014,110185.074947
c,ANGOSTURA,015,110260.532781
c,ANGOSTURA,016,110335.990615
c,ANGOSTURA,017,110411.448449
c,ANGOSTURA,018,110465.192096
c,ANGOSTURA,019,110540.64993
c,ANGOSTURA,020,110616.107764
c,ANGOSTURA,021,110691.565598
c,ANGOSTURA,022,110767.023432
c,ANGOSTURA,023,110842.481266
c,ANGOSTURA,024,110917.9391
c,ANGOSTURA,025,110993.396934
c,ANGOSTURA,026,111068.854768
c,ANGOSTURA,027,111144.312602
c,ANGOSTURA,028,111001.68231
c,ANGOSTURA,029,110861.176992
c,ANGOSTURA,030,110732.351498
c,ANGOSTURA,031,110734.3496
c,ANGOSTURA,032,110809.807434
c,ANGOSTURA,033,110811.435857
c,ANGOSTURA,034,110886.893691
c,ANGOSTURA,035,110962.351525
c,ANGOSTURA,036,111037.809359
c,ANGOSTURA,037,111113.267192
c,ANGOSTURA,038,111188.725026
c,ANGOSTURA,039,111264.18286
c,ANGOSTURA,040,111339.640694
c,ANGOSTURA,041,111415.098528
c,ANGOSTURA,042,111490.556362
c,ANGOSTURA,043,111566.014196
c,ANGOSTURA,044,111641.47203
c,ANGOSTURA,045,111716.929864
c,ANGOSTURA,046,111792.387698
c,ANGOSTURA,047,111867.845532
c,ANGOSTURA,048,111943.303366
c,ANGOSTURA,049,112018.7612
c,ANGOSTURA,050,112094.219034
c,ANGOSTURA,051,112169.676868
c,ANGOSTURA,052,112168.224967
c,ANGOSTURA,053,112136.010892
c,ANGOSTURA,054,112080.776153
c,ANGOSTURA,055,112040.832735
c,ANGOSTURA,056,111540.804101
c,ANGOSTURA,057,111031.897292
c,ANGOSTURA,058,110667.069928
c,ANGOSTURA,059,110578.536427
c,ANGOSTURA,060,110635.056138
c,ANGOSTURA,061,110686.617981
c,ANGOSTURA,062,110742.403178
c,ANGOSTURA,063,110798.26158
c,ANGOSTURA,064,110850.579452
c,ANGOSTURA,065,110899.602522
c,ANGOSTURA,066,110926.939881
c,ANGOSTURA,067,110996.487658
c,ANGOSTURA,068,111071.945492
c,ANGOSTURA,069,111147.403326
c,ANGOSTURA,070,111222.86116
c,ANGOSTURA,071,111298.318994
c,ANGOSTURA,072,111373.776828
c,ANGOSTURA,073,111393.721931
c,ANGOSTURA,074,111271.437841
c,ANGOSTURA,075,111130.286061
c,ANGOSTURA,076,110985.283954
c,ANGOSTURA,077,110838.92222
c,ANGOSTURA,078,110553.558048
c,ANGOSTURA,079,110629.015882
c,ANGOSTURA,080,110704.473716
c,ANGOSTURA,081,110779.93155
c,ANGOSTURA,082,110855.389384
c,ANGOSTURA,083,110930.847218
c,ANGOSTURA,084,111006.305052
c,ANGOSTURA,085,111081.762886
c,ANGOSTURA,086,111157.22072
c,ANGOSTURA,087,111232.678554
c,ANGOSTURA,088,111308.136388
c,ANGOSTURA,089,111383.594222
c,ANGOSTURA,090,111459.052056
c,ANGOSTURA,091,111534.50989
c,ANGOSTURA,092,111609.967724
c,ANGOSTURA,093,111685.425558
c,ANGOSTURA,094,111760.883392
c,ANGOSTURA,095,111836.341226
c,ANGOSTURA,096,111911.79906
c,ANGOSTURA,097,111925.450164
c,ANGOSTURA,098,111785.498941
c,ANGOSTURA,099,111649.604584
c,ANGOSTURA,100,111506.394106
c,ANGOSTURA,101,111361.325023
c,ANGOSTURA,102,111223.762777
c,ANGOSTURA,103,111112.801635
c,ANGOSTURA,104,111188.259469
