clave, nom, eta, value
theta,,001,-0.0296261320259
theta,,001,0.0185908573404
theta,,001,0.0452469155721
theta,,001,-0.0697957780161
theta,,001,0.0425644596279
theta,,001,0.00790566060037
theta,,001,-0.122075391409
theta,,001,-0.0698492896769
theta,,001,0.072155711317
theta,,001,-0.0434960321462
theta,,001,-0.0208189070624
theta,,001,0.0895400251835
theta,,001,-0.11637486059
theta,,001,0.0159705843237
theta,,001,-0.0259507072233
theta,,001,-0.000880020097268
theta,,001,-0.0669465876246
theta,,001,-0.0354206107859
theta,,001,0.26738670602
theta,,001,-0.0888261532317
theta,,001,0.0123431067321
theta,,001,-0.0201054494328
theta,,001,0.00234963816612
theta,,001,0.0333673972665
theta,,001,0.0114927808743
theta,,001,-0.0252853344481
theta,,001,0.00786057256137
theta,,001,0.032883623053
theta,,001,0.0504512302395
theta,,001,0.319157455571
theta,,001,0.00414709150587
theta,,001,0.0671494454008
theta,,001,-0.0447174893672
theta,,001,0.0208230986914
theta,,001,0.000730744015503
theta,,001,0.0125893378331
theta,,001,0.259640049064
theta,,001,0.0446421196024
theta,,001,0.00821073784788
theta,,001,-0.0368189302371
theta,,001,0.0410282316
theta,,001,0.0302655458294
theta,,001,0.000901919623549
theta,,001,-0.00137432947659
theta,,001,0.0132137010812
theta,,001,-0.0421434722532
theta,,001,-0.0175988850879
theta,,001,0.041187868432
theta,,001,-0.00784540592112
theta,,001,-0.00656733410856
theta,,001,-0.0314919925303
theta,,001,-0.00595897130431
theta,,001,-0.0516553253279
theta,,001,0.00783210930794
theta,,001,0.0056517561676
theta,,001,-0.000403413437582
theta,,001,-0.0564932759907
theta,,001,0.0279501298494
theta,,001,-0.0181753089455
theta,,001,0.00278919492875
theta,,001,0.0698492896769
theta,,001,-0.0153948760284
theta,,001,-0.0232729348917
theta,,001,0.0252853344481
theta,,001,0.0548147932057
theta,,001,-0.00076301791388
theta,,001,-0.000737825537148
theta,,001,0.0288428009656
theta,,001,-0.00475366475216
theta,,001,-0.0386467011048
theta,,001,-0.00232658621962
theta,,001,0.0123800860206
theta,,001,-9.63617505345e-05
theta,,001,-0.0588657548995
theta,,001,0.0692920215513
theta,,001,0.0291528052627
theta,,001,0.00976317989483
theta,,001,-0.0132272947512
theta,,001,0.122304700924
theta,,001,0.0110929635123
theta,,001,0.0536240046392
theta,,001,-2.31064122563e-06
theta,,001,-0.0502081052178
theta,,001,0.10657436528
theta,,001,-0.0396484445973
theta,,001,0.0022669297588
theta,,001,-0.122233962515
theta,,001,-0.356346678586
theta,,001,-0.0592971610298
theta,,001,-0.0451048293028
theta,,002,0.0552146271565
theta,,002,0.0703845885048
theta,,002,0.0408122848709
theta,,002,-0.00817760206694
theta,,002,0.00715824225262
theta,,002,-0.33984821679
theta,,002,0.0277192482229
theta,,002,-0.0058474567378
theta,,002,0.0107335142623
theta,,002,0.0629060318498
