clave, nom, eta, value
theta,,001,-0.0294846778211
theta,,001,0.018528438193
theta,,001,0.045163905642
theta,,001,-0.0648404371648
theta,,001,0.0424848980263
theta,,001,0.00816751093504
theta,,001,-0.121313664298
theta,,001,-0.0725482914579
theta,,001,0.0724786135306
theta,,001,-0.0446594558136
theta,,001,-0.0204403343076
theta,,001,0.0917020111402
theta,,001,-0.115729743007
theta,,001,0.01598315959
theta,,001,-0.0259705310445
theta,,001,-0.000870698133182
theta,,001,-0.0696455894055
theta,,001,-0.0455749897077
theta,,001,0.268369908236
theta,,001,-0.0895617469637
theta,,001,0.0126854415507
theta,,001,-0.020212515351
theta,,001,0.00199268889756
theta,,001,0.032662482161
theta,,001,0.0114921395438
theta,,001,-0.0260584404168
theta,,001,0.00798998528343
theta,,001,0.0337861061788
theta,,001,0.0521927007494
theta,,001,0.319403527648
theta,,001,0.00416048090285
theta,,001,0.0668972699657
theta,,001,-0.0460621364854
theta,,001,0.0204543956081
theta,,001,0.000682784569894
theta,,001,0.0185493250223
theta,,001,0.25988949016
theta,,001,0.04598675179
theta,,001,0.00856746483866
theta,,001,-0.036639606464
theta,,001,0.0408611837888
theta,,001,0.0304927889205
theta,,001,0.000944908988956
theta,,001,-0.00100689731583
theta,,001,0.0133848599895
theta,,001,-0.0428732195496
theta,,001,-0.0170863996404
theta,,001,0.0423512030126
theta,,001,-0.0076576725535
theta,,001,-0.0063602851559
theta,,001,-0.0307870806308
theta,,001,-0.00593463072796
theta,,001,-0.0514033339029
theta,,001,0.00811853075283
theta,,001,0.00564670916611
theta,,001,-0.000551941467406
theta,,001,-0.0554141990648
theta,,001,0.0280605831294
theta,,001,-0.0182182929927
theta,,001,0.00276009841004
theta,,001,0.0725482914579
theta,,001,-0.0185493250223
theta,,001,-0.0193076151789
theta,,001,0.0260584404168
theta,,001,0.0555445405021
theta,,001,-0.000800895922175
theta,,001,-0.000602760865107
theta,,001,0.0288253286817
theta,,001,-0.0050548228569
theta,,001,-0.0379655901266
theta,,001,-0.000809068283448
theta,,001,0.0125584240141
theta,,001,-3.39154538483e-05
theta,,001,-0.0586985618657
theta,,001,0.0691488696856
theta,,001,0.029199899069
theta,,001,0.00965768607088
theta,,001,-0.0133980019673
theta,,001,0.121215906502
theta,,001,0.0108835609011
theta,,001,0.0534567231118
theta,,001,2.0279342699e-05
theta,,001,-0.0491180734098
theta,,001,0.107304207205
theta,,001,-0.0395212265415
theta,,001,0.00290186133229
theta,,001,-0.120978606392
theta,,001,-0.356033340299
theta,,001,-0.0596550504427
theta,,001,-0.0457453572322
theta,,002,0.055174161754
theta,,002,0.0702699128621
theta,,002,0.0418273248096
theta,,002,-0.00804853252044
theta,,002,0.00699000807532
theta,,002,-0.339576003969
theta,,002,0.0277330995221
theta,,002,-0.00587381875642
theta,,002,0.0107772907542
theta,,002,0.065275503658
theta,,002,-0.0526749579412
theta,,002,-0.000924491831177
theta,,002,-0.0145427661218
theta,,002,0.0427435161856
theta,,002,-0.00505206683017
theta,,002,0.243432933247
theta,,002,-0.0438388534473
theta,,002,-0.00625811410556
theta,,002,0.052378247982
theta,,002,0.00501928056971
theta,,002,-0.0245976249264
theta,,002,0.0840944864567
theta,,002,-0.000675371953543
theta,,002,-0.0370706371502
theta,,002,0.0281116296748
theta,,002,0.0401062281931
theta,,002,0.0116608374914
theta,,002,-0.00230772647324
theta,,002,0.0187388223236
theta,,002,-0.00122949110343
theta,,002,0.00757124981264
theta,,002,0.0279168508101
theta,,002,0.108297169957
theta,,002,-0.0200230953095
theta,,002,-0.000631855852233
theta,,002,-0.0131898206329
theta,,002,-0.0366638169249
theta,,002,0.0294629420269
theta,,002,0.000637283185896
theta,,002,-0.108109373822
theta,,002,-3.0397898168e-05
theta,,002,-0.0457236854939
theta,,002,0.0168231258602
theta,,002,-0.0291342570202
theta,,002,0.0624554965406
theta,,002,0.00282511775702
theta,,002,0.00049798460958
theta,,002,0.011443340901
theta,,002,-0.0739815036382
theta,,002,-0.0876279597475
theta,,002,-0.0407604556745
theta,,002,-0.065275503658
theta,,002,-0.0535892964113
theta,,002,0.0074066723456
theta,,002,0.00407617925066
theta,,002,-0.0171338861745
theta,,002,0.0120471094061
theta,,002,0.0510628432948
theta,,002,0.100665457706
theta,,002,-0.000895829336671
theta,,002,-0.120727460128
theta,,002,0.071425949662
theta,,002,0.250898118886
theta,,002,0.0351291035201
theta,,002,0.0157339332271
theta,,002,-0.0214269594965
theta,,002,-0.0133963094833
theta,,002,-0.0641090845344
theta,,002,0.00173062429317
theta,,002,-0.109499646646
theta,,002,-0.0590245701898
theta,,002,-0.0318017464191
theta,,002,0.00875613402617
theta,,002,-0.0608410824027
theta,,002,-0.0347269898985
theta,,002,0.0131763908041
theta,,002,-0.0454274036579
theta,,002,0.0107981450231
theta,,002,0.0318017464191
theta,,002,0.00837975021319
theta,,002,0.0393486625949
theta,,002,0.302436940849
theta,,002,0.0214380874216
theta,,002,0.000968004781242
theta,,002,-0.0441026451626
theta,,002,6.4454805932e-06
theta,,002,-0.0134239355117
theta,,002,-0.0187388223236
theta,,002,-0.0331469524562
theta,,002,0.0453608280277
theta,,003,-0.0454425009291
theta,,003,0.0399145363127
theta,,003,0.0428122226473
theta,,003,-0.00809156793783
theta,,003,-0.0828575910051
theta,,003,-0.0348075874139
theta,,003,0.0367946958851
theta,,003,-0.0880951195775
theta,,003,0.0106450704048
theta,,003,0.0571957141426
theta,,003,0.00678821712676
theta,,003,-0.000824446898887
theta,,003,-0.0166909576435
theta,,003,0.0972565540831
theta,,003,0.243626672156
theta,,003,0.00418001262678
theta,,003,0.00756724423186
theta,,003,0.0101328904669
theta,,003,-0.0215654403342
